
---------- Begin Simulation Statistics ----------
simSeconds                                   1.010570                       # Number of seconds simulated (Second)
simTicks                                 1010570334040                       # Number of ticks simulated (Tick)
finalTick                                1010570334040                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                  58956.83                       # Real time elapsed on the host (Second)
hostTickRate                                 17140854                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    2257280                       # Number of bytes of host memory used (Byte)
simInsts                                   1000000000                       # Number of instructions simulated (Count)
simOps                                     1084388551                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                    16962                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                      18393                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           500                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                     126321291756                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                             126.321292                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.007916                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                      1423661940                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                  3803948                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                     1470483792                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued               13278370                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined            343077271                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined         800800763                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved               14508                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples        124767912295                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               0.011786                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              0.214714                       # Number of insts issued each cycle (Count)
system.mem_ctrl.wrQLenPdf::1                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::2                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::3                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::4                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::5                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::6                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::7                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::8                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::9                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::10                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::11                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::12                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::13                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::14                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::15                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::16                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::17                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::18                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::19                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::20                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::21                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::22                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::23                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::24                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::25                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::26                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::27                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::28                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::29                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::30                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::31                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::32                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::33                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::34                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::35                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::36                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::37                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::38                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::39                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::40                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::41                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::42                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::43                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::44                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::45                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::46                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::47                   16871                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::48                   17479                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::49                  340116                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::50                  358188                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::51                  366370                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::52                  371344                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::53                  371716                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::54                  374310                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::55                  372859                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::56                  372459                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::57                  377063                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::58                  383309                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::59                  379039                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::60                  372975                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::61                  370815                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::62                  371214                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::63                  371412                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::64                  370056                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::65                     362                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::66                     154                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::67                      86                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::68                      52                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::69                      52                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::70                      55                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::71                      55                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::72                      52                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::73                      41                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::74                      42                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::75                      50                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::76                      50                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::77                      46                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::78                      44                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::79                      40                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::80                      36                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::81                      34                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::82                      34                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::83                      42                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::84                      35                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::85                      36                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::86                      32                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::87                      38                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::88                      32                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::89                      32                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::90                      36                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::91                      28                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::92                      30                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::93                      27                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::94                      29                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::95                      38                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::96                      41                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::97                      31                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::98                      27                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::99                      24                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::100                     25                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::101                     28                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::102                     30                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::103                     27                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::104                     22                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::105                     21                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::106                     21                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::107                     20                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::108                     20                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::109                     15                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::110                      8                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::111                      1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::112                      0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::113                      0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::114                      0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::115                      0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::116                      0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::117                      0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::118                      0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::119                      0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::120                      0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::121                      0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::122                      0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::123                      0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::124                      0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::125                      0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::126                      0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::127                      0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.rdPerTurnAround::samples       369937                       # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::mean       51.534942                       # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::gmean      29.859587                       # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::stdev     141.579917                       # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::0-127         351366     94.98%     94.98% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::128-255         6037      1.63%     96.61% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::256-383         4022      1.09%     97.70% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::384-511         3274      0.89%     98.58% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::512-639         1849      0.50%     99.08% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::640-767          762      0.21%     99.29% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::768-895          384      0.10%     99.39% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::896-1023          220      0.06%     99.45% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::1024-1151          242      0.07%     99.52% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::1152-1279          262      0.07%     99.59% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::1280-1407          281      0.08%     99.67% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::1408-1535          285      0.08%     99.74% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::1536-1663          235      0.06%     99.81% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::1664-1791          205      0.06%     99.86% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::1792-1919          168      0.05%     99.91% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::1920-2047          134      0.04%     99.94% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::2048-2175           75      0.02%     99.96% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::2176-2303           47      0.01%     99.98% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::2304-2431           37      0.01%     99.99% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::2432-2559           13      0.00%     99.99% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::2560-2687           16      0.00%     99.99% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::2688-2815            5      0.00%    100.00% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::2816-2943            2      0.00%    100.00% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::2944-3071            2      0.00%    100.00% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::3072-3199            2      0.00%    100.00% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::3200-3327            1      0.00%    100.00% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::3328-3455            2      0.00%    100.00% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::3456-3583            3      0.00%    100.00% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::3840-3967            2      0.00%    100.00% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::3968-4095            1      0.00%    100.00% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::4096-4223            1      0.00%    100.00% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::4352-4479            1      0.00%    100.00% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::5504-5631            1      0.00%    100.00% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::total         369937                       # Reads before turning the bus around for writes (Count)
system.mem_ctrl.wrPerTurnAround::samples       369937                       # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::mean       16.109954                       # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::gmean      16.102535                       # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::stdev       0.513574                       # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::16            352423     95.27%     95.27% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::17               449      0.12%     95.39% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::18             11900      3.22%     98.60% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::19              4440      1.20%     99.80% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::20               632      0.17%     99.97% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::21                53      0.01%     99.99% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::22                13      0.00%     99.99% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::23                 6      0.00%     99.99% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::24                10      0.00%    100.00% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::25                 4      0.00%    100.00% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::26                 2      0.00%    100.00% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::27                 2      0.00%    100.00% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::28                 3      0.00%    100.00% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::total         369937                       # Writes before turning the bus around for reads (Count)
system.mem_ctrl.bytesReadWrQ                  1981184                       # Total number of bytes read from write queue (Byte)
system.mem_ctrl.bytesReadSys               1222121664                       # Total read bytes from the system interface side (Byte)
system.mem_ctrl.bytesWrittenSys             381540160                       # Total written bytes from the system interface side (Byte)
system.mem_ctrl.avgRdBWSys               1209338551.54274344                       # Average system read bandwidth in Byte/s ((Byte/Second))
system.mem_ctrl.avgWrBWSys               377549337.38723624                       # Average system write bandwidth in Byte/s ((Byte/Second))
system.mem_ctrl.totGap                   1010570322016                       # Total gap between requests (Tick)
system.mem_ctrl.avgGap                       40330.51                       # Average gap between requests ((Tick/Count))
system.mem_ctrl.requestorReadBytes::cpu.inst        34496                       # Per-requestor bytes read from memory (Byte)
system.mem_ctrl.requestorReadBytes::cpu.data   1220105984                       # Per-requestor bytes read from memory (Byte)
system.mem_ctrl.requestorWriteBytes::writebacks    381418752                       # Per-requestor bytes write to memory (Byte)
system.mem_ctrl.requestorReadRate::cpu.inst 34135.179747552924                       # Per-requestor bytes read from memory rate ((Byte/Second))
system.mem_ctrl.requestorReadRate::cpu.data 1207343955.093487024307                       # Per-requestor bytes read from memory rate ((Byte/Second))
system.mem_ctrl.requestorWriteRate::writebacks 377429199.287085771561                       # Per-requestor bytes write to memory rate ((Byte/Second))
system.mem_ctrl.requestorReadAccesses::cpu.inst          539                       # Per-requestor read serviced memory accesses (Count)
system.mem_ctrl.requestorReadAccesses::cpu.data     19095112                       # Per-requestor read serviced memory accesses (Count)
system.mem_ctrl.requestorWriteAccesses::writebacks      5961565                       # Per-requestor write serviced memory accesses (Count)
system.mem_ctrl.requestorReadTotalLat::cpu.inst     15380310                       # Per-requestor read total memory access latency (Tick)
system.mem_ctrl.requestorReadTotalLat::cpu.data 731911153814                       # Per-requestor read total memory access latency (Tick)
system.mem_ctrl.requestorWriteTotalLat::writebacks 57162802391470                       # Per-requestor write total memory access latency (Tick)
system.mem_ctrl.requestorReadAvgLat::cpu.inst     28534.90                       # Per-requestor read average memory access latency ((Tick/Count))
system.mem_ctrl.requestorReadAvgLat::cpu.data     38329.76                       # Per-requestor read average memory access latency ((Tick/Count))
system.mem_ctrl.requestorWriteAvgLat::writebacks   9588556.43                       # Per-requestor write average memory access latency ((Tick/Count))
system.mem_ctrl.dram.bytesRead::cpu.inst        34496                       # Number of bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesRead::cpu.data   1222087168                       # Number of bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesRead::total      1222121664                       # Number of bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesInstRead::cpu.inst        34496                       # Number of instructions bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesInstRead::total        34496                       # Number of instructions bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesWritten::writebacks    381540160                       # Number of bytes written to this memory (Byte)
system.mem_ctrl.dram.bytesWritten::total    381540160                       # Number of bytes written to this memory (Byte)
system.mem_ctrl.dram.numReads::cpu.inst           539                       # Number of read requests responded to by this memory (Count)
system.mem_ctrl.dram.numReads::cpu.data      19095112                       # Number of read requests responded to by this memory (Count)
system.mem_ctrl.dram.numReads::total         19095651                       # Number of read requests responded to by this memory (Count)
system.mem_ctrl.dram.numWrites::writebacks      5961565                       # Number of write requests responded to by this memory (Count)
system.mem_ctrl.dram.numWrites::total         5961565                       # Number of write requests responded to by this memory (Count)
system.mem_ctrl.dram.bwRead::cpu.inst           34135                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwRead::cpu.data      1209304416                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwRead::total         1209338552                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwInstRead::cpu.inst        34135                       # Instruction read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwInstRead::total          34135                       # Instruction read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwWrite::writebacks    377549337                       # Write bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwWrite::total         377549337                       # Write bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwTotal::writebacks    377549337                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrl.dram.bwTotal::cpu.inst          34135                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrl.dram.bwTotal::cpu.data     1209304416                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrl.dram.bwTotal::total        1586887889                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrl.dram.readBursts              19064695                       # Number of DRAM read bursts (Count)
system.mem_ctrl.dram.writeBursts              5959668                       # Number of DRAM write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::0        615108                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::1        600133                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::2        621011                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::3        610853                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::4        612935                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::5        601540                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::6        601847                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::7        598846                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::8        602291                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::9        618417                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::10       597698                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::11       601758                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::12       573877                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::13       593896                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::14       591966                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::15       592115                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::16       583275                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::17       593239                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::18       555915                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::19       577030                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::20       566385                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::21       588119                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::22       583740                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::23       600983                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::24       601753                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::25       588508                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::26       591130                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::27       593052                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::28       602305                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::29       599569                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::30       620017                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::31       585384                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::0        190506                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::1        183761                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::2        192038                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::3        182416                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::4        188955                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::5        182723                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::6        191513                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::7        181511                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::8        188917                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::9        190668                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::10       182730                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::11       189675                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::12       182531                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::13       189191                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::14       187422                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::15       188707                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::16       185529                       # Per bank write bursts (Count)
