
---------- Begin Simulation Statistics ----------
simSeconds                                   6.743467                       # Number of seconds simulated (Second)
simTicks                                 6743467460000                       # Number of ticks simulated (Tick)
finalTick                                6743467460000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   3447.71                       # Real time elapsed on the host (Second)
hostTickRate                               1955928033                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    2257284                       # Number of bytes of host memory used (Byte)
simInsts                                   1000000000                       # Number of instructions simulated (Count)
simOps                                     1084388551                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   290048                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     314525                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           500                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                        674346747                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.674347                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               1.482917                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                      1382786050                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                  3794837                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                     1281641983                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                4082269                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined            302192270                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined         704847706                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                5397                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           674346682                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               1.900568                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.122531                       # Number of insts issued each cycle (Count)
system.mem_ctrl.wrQLenPdf::24                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::25                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::26                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::27                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::28                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::29                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::30                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::31                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::32                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::33                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::34                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::35                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::36                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::37                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::38                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::39                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::40                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::41                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::42                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::43                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::44                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::45                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::46                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::47                  302181                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::48                  304425                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::49                  323973                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::50                  331617                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::51                  335440                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::52                  335304                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::53                  335520                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::54                  336545                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::55                  335385                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::56                  335913                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::57                  336582                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::58                  337460                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::59                  338901                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::60                  334711                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::61                  334208                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::62                  334015                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::63                  334096                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::64                  333815                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::65                     199                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::66                      36                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::67                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::68                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::69                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::70                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::71                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::72                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::73                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::74                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::75                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::76                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::77                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::78                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::79                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::80                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::81                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::82                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::83                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::84                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::85                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::86                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::87                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::88                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::89                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::90                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::91                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::92                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::93                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::94                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::95                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::96                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::97                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::98                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::99                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::100                      0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::101                      0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::102                      0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::103                      0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::104                      0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::105                      0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::106                      0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::107                      0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::108                      0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::109                      0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::110                      0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::111                      0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::112                      0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::113                      0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::114                      0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::115                      0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::116                      0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::117                      0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::118                      0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::119                      0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::120                      0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::121                      0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::122                      0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::123                      0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::124                      0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::125                      0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::126                      0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::127                      0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.rdPerTurnAround::samples       333718                       # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::mean       57.217950                       # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::gmean      33.241605                       # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::stdev     152.947117                       # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::0-127         315428     94.52%     94.52% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::128-255         5938      1.78%     96.30% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::256-383         3573      1.07%     97.37% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::384-511         3097      0.93%     98.30% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::512-639         1997      0.60%     98.90% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::640-767          998      0.30%     99.19% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::768-895          423      0.13%     99.32% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::896-1023          235      0.07%     99.39% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::1024-1151          228      0.07%     99.46% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::1152-1279          235      0.07%     99.53% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::1280-1407          262      0.08%     99.61% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::1408-1535          254      0.08%     99.69% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::1536-1663          239      0.07%     99.76% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::1664-1791          218      0.07%     99.82% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::1792-1919          164      0.05%     99.87% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::1920-2047          134      0.04%     99.91% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::2048-2175           91      0.03%     99.94% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::2176-2303           71      0.02%     99.96% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::2304-2431           55      0.02%     99.98% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::2432-2559           32      0.01%     99.99% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::2560-2687           16      0.00%     99.99% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::2688-2815            6      0.00%     99.99% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::2816-2943            5      0.00%     99.99% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::2944-3071            3      0.00%    100.00% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::3072-3199            4      0.00%    100.00% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::3200-3327            2      0.00%    100.00% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::3328-3455            1      0.00%    100.00% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::3712-3839            2      0.00%    100.00% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::3840-3967            1      0.00%    100.00% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::4096-4223            2      0.00%    100.00% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::4352-4479            2      0.00%    100.00% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::4480-4607            1      0.00%    100.00% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::4992-5119            1      0.00%    100.00% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::total         333718                       # Reads before turning the bus around for writes (Count)
system.mem_ctrl.wrPerTurnAround::samples       333718                       # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::mean       17.860328                       # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::gmean      17.848970                       # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::stdev       0.622214                       # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::16             29036      8.70%      8.70% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::17              1819      0.55%      9.25% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::18            291298     87.29%     96.53% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::19             10156      3.04%     99.58% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::20              1246      0.37%     99.95% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::21                78      0.02%     99.97% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::22                38      0.01%     99.99% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::23                36      0.01%    100.00% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::24                11      0.00%    100.00% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::total         333718                       # Writes before turning the bus around for reads (Count)
system.mem_ctrl.bytesReadWrQ                  1992960                       # Total number of bytes read from write queue (Byte)
system.mem_ctrl.bytesReadSys               1224053184                       # Total read bytes from the system interface side (Byte)
system.mem_ctrl.bytesWrittenSys             381587648                       # Total written bytes from the system interface side (Byte)
system.mem_ctrl.avgRdBWSys               181516881.52433082                       # Average system read bandwidth in Byte/s ((Byte/Second))
system.mem_ctrl.avgWrBWSys               56586266.67414808                       # Average system write bandwidth in Byte/s ((Byte/Second))
system.mem_ctrl.totGap                   6743467372500                       # Total gap between requests (Tick)
system.mem_ctrl.avgGap                      268791.07                       # Average gap between requests ((Tick/Count))
system.mem_ctrl.requestorReadBytes::cpu.inst        34624                       # Per-requestor bytes read from memory (Byte)
system.mem_ctrl.requestorReadBytes::cpu.data   1222025600                       # Per-requestor bytes read from memory (Byte)
system.mem_ctrl.requestorWriteBytes::writebacks    381460032                       # Per-requestor bytes write to memory (Byte)
system.mem_ctrl.requestorReadRate::cpu.inst 5134.450519021263                       # Per-requestor bytes read from memory rate ((Byte/Second))
system.mem_ctrl.requestorReadRate::cpu.data 181216207.722310274839                       # Per-requestor bytes read from memory rate ((Byte/Second))
system.mem_ctrl.requestorWriteRate::writebacks 56567342.285358935595                       # Per-requestor bytes write to memory rate ((Byte/Second))
system.mem_ctrl.requestorReadAccesses::cpu.inst          541                       # Per-requestor read serviced memory accesses (Count)
system.mem_ctrl.requestorReadAccesses::cpu.data     19125290                       # Per-requestor read serviced memory accesses (Count)
system.mem_ctrl.requestorWriteAccesses::writebacks      5962307                       # Per-requestor write serviced memory accesses (Count)
system.mem_ctrl.requestorReadTotalLat::cpu.inst     16124800                       # Per-requestor read total memory access latency (Tick)
system.mem_ctrl.requestorReadTotalLat::cpu.data 732698284580                       # Per-requestor read total memory access latency (Tick)
system.mem_ctrl.requestorWriteTotalLat::writebacks 374542976876132                       # Per-requestor write total memory access latency (Tick)
system.mem_ctrl.requestorReadAvgLat::cpu.inst     29805.55                       # Per-requestor read average memory access latency ((Tick/Count))
system.mem_ctrl.requestorReadAvgLat::cpu.data     38310.44                       # Per-requestor read average memory access latency ((Tick/Count))
system.mem_ctrl.requestorWriteAvgLat::writebacks  62818465.55                       # Per-requestor write average memory access latency ((Tick/Count))
system.mem_ctrl.dram.bytesRead::cpu.inst        34624                       # Number of bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesRead::cpu.data   1224018560                       # Number of bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesRead::total      1224053184                       # Number of bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesInstRead::cpu.inst        34624                       # Number of instructions bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesInstRead::total        34624                       # Number of instructions bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesWritten::writebacks    381587648                       # Number of bytes written to this memory (Byte)
system.mem_ctrl.dram.bytesWritten::total    381587648                       # Number of bytes written to this memory (Byte)
system.mem_ctrl.dram.numReads::cpu.inst           541                       # Number of read requests responded to by this memory (Count)
system.mem_ctrl.dram.numReads::cpu.data      19125290                       # Number of read requests responded to by this memory (Count)
system.mem_ctrl.dram.numReads::total         19125831                       # Number of read requests responded to by this memory (Count)
system.mem_ctrl.dram.numWrites::writebacks      5962307                       # Number of write requests responded to by this memory (Count)
system.mem_ctrl.dram.numWrites::total         5962307                       # Number of write requests responded to by this memory (Count)
system.mem_ctrl.dram.bwRead::cpu.inst            5134                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwRead::cpu.data       181511747                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwRead::total          181516882                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwInstRead::cpu.inst         5134                       # Instruction read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwInstRead::total           5134                       # Instruction read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwWrite::writebacks     56586267                       # Write bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwWrite::total          56586267                       # Write bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwTotal::writebacks     56586267                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrl.dram.bwTotal::cpu.inst           5134                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrl.dram.bwTotal::cpu.data      181511747                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrl.dram.bwTotal::total         238103148                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrl.dram.readBursts              19094691                       # Number of DRAM read bursts (Count)
system.mem_ctrl.dram.writeBursts              5960313                       # Number of DRAM write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::0        615889                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::1        601050                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::2        622061                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::3        612086                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::4        613847                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::5        602269                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::6        603632                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::7        599743                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::8        603140                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::9        619697                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::10       598795                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::11       602609                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::12       574766                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::13       594846                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::14       592745                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::15       592934                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::16       584092                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::17       594142                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::18       556855                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::19       577980                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::20       567064                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::21       589007                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::22       584617                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::23       602065                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::24       602588                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::25       589176                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::26       592011                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::27       593875                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::28       603122                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::29       600487                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::30       621283                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::31       586218                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::0        190525                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::1        183782                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::2        192056                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::3        182425                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::4        188971                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::5        182727                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::6        191525                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::7        181524                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::8        188923                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::9        190685                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::10       182723                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::11       189689                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::12       182553                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::13       189198                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::14       187469                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::15       188728                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::16       185567                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::17       188777                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::18       173805                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::19       190107                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::20       172338                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::21       190954                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::22       183193                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::23       190286                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::24       182651                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::25       190452                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::26       183017                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::27       191186                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::28       190981                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::29       182025                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::30       188859                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::31       182612                       # Per bank write bursts (Count)
system.mem_ctrl.dram.totQLat             398710074408                       # Total ticks spent queuing (Tick)
system.mem_ctrl.dram.totBusLat            63623510412                       # Total ticks spent in databus transfers (Tick)
system.mem_ctrl.dram.totMemAccLat        732714409380                       # Total ticks spent from burst creation until serviced by the DRAM (Tick)
system.mem_ctrl.dram.avgQLat                 20880.68                       # Average queueing delay per DRAM burst ((Tick/Count))
system.mem_ctrl.dram.avgBusLat                3332.00                       # Average bus latency per DRAM burst ((Tick/Count))
system.mem_ctrl.dram.avgMemAccLat            38372.68                       # Average memory access latency per DRAM burst ((Tick/Count))
system.mem_ctrl.dram.readRowHits              7912604                       # Number of row buffer hits during reads (Count)
system.mem_ctrl.dram.writeRowHits             4122245                       # Number of row buffer hits during writes (Count)
system.mem_ctrl.dram.readRowHitRate             41.44                       # Row buffer hit rate for reads (Ratio)
system.mem_ctrl.dram.writeRowHitRate            69.16                       # Row buffer hit rate for writes (Ratio)
system.mem_ctrl.dram.bytesPerActivate::samples     13020151                       # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::mean   123.156721                       # Bytes accessed per row activation (Byte)
