
---------- Begin Simulation Statistics ----------
simSeconds                                   0.449964                       # Number of seconds simulated (Second)
simTicks                                 449964143100                       # Number of ticks simulated (Tick)
finalTick                                449964143100                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                  15641.70                       # Real time elapsed on the host (Second)
hostTickRate                                 28766964                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    2267564                       # Number of bytes of host memory used (Byte)
simInsts                                   1000000001                       # Number of instructions simulated (Count)
simOps                                     1160112235                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                    63932                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                      74168                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           500                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                      22498207156                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                              22.498203                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.044448                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                      1699695963                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                     9199                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                     1556909131                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                3318327                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined            539592873                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined        1358087253                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                8660                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples         22496387109                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               0.069207                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              0.517651                       # Number of insts issued each cycle (Count)
system.mem_ctrl.wrQLenPdf::52                  434880                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::53                  435741                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::54                  442374                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::55                  439265                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::56                  445260                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::57                  448280                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::58                  448113                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::59                  434291                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::60                  425653                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::61                  423740                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::62                  423825                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::63                  422823                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::64                  422597                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::65                    1025                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::66                     299                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::67                     113                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::68                      42                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::69                      38                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::70                      33                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::71                      28                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::72                      28                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::73                      24                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::74                      16                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::75                      19                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::76                      18                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::77                      11                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::78                      11                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::79                       9                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::80                       8                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::81                       7                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::82                       8                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::83                       3                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::84                       2                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::85                       2                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::86                       2                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::87                       2                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::88                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::89                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::90                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::91                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::92                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::93                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::94                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::95                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::96                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::97                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::98                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::99                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::100                      0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::101                      0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::102                      0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::103                      0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::104                      0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::105                      0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::106                      0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::107                      0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::108                      0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::109                      0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::110                      0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::111                      0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::112                      0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::113                      0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::114                      0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::115                      0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::116                      0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::117                      0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::118                      0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::119                      0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::120                      0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::121                      0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::122                      0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::123                      0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::124                      0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::125                      0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::126                      0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::127                      0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.rdPerTurnAround::samples       422170                       # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::mean       35.341545                       # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::stdev     106.019810                       # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::0-511         420758     99.67%     99.67% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::512-1023         1018      0.24%     99.91% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::1024-1535          302      0.07%     99.98% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::1536-2047           41      0.01%     99.99% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::2048-2559           13      0.00%     99.99% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::2560-3071            9      0.00%     99.99% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::3072-3583            8      0.00%    100.00% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::3584-4095            4      0.00%    100.00% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::4608-5119            1      0.00%    100.00% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::5120-5631            4      0.00%    100.00% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::6144-6655            1      0.00%    100.00% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::7168-7679            2      0.00%    100.00% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::8192-8703            1      0.00%    100.00% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::9216-9727            1      0.00%    100.00% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::10752-11263            1      0.00%    100.00% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::15872-16383            1      0.00%    100.00% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::16384-16895            2      0.00%    100.00% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::18432-18943            1      0.00%    100.00% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::24064-24575            1      0.00%    100.00% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::26112-26623            1      0.00%    100.00% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::total         422170                       # Reads before turning the bus around for writes (Count)
system.mem_ctrl.wrPerTurnAround::samples       422170                       # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::mean       16.153116                       # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::gmean      16.141394                       # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::stdev       0.665206                       # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::16            395558     93.70%     93.70% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::17              2509      0.59%     94.29% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::18             15206      3.60%     97.89% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::19              5975      1.42%     99.31% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::20              1995      0.47%     99.78% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::21               579      0.14%     99.92% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::22               135      0.03%     99.95% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::23                80      0.02%     99.97% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::24                56      0.01%     99.98% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::25                29      0.01%     99.99% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::26                 7      0.00%     99.99% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::27                 4      0.00%     99.99% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::28                 4      0.00%     99.99% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::29                 6      0.00%     99.99% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::30                 4      0.00%     99.99% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::31                 1      0.00%     99.99% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::32                 4      0.00%    100.00% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::33                 2      0.00%    100.00% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::34                 1      0.00%    100.00% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::35                 2      0.00%    100.00% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::36                 2      0.00%    100.00% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::37                 3      0.00%    100.00% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::39                 1      0.00%    100.00% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::41                 1      0.00%    100.00% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::45                 2      0.00%    100.00% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::52                 1      0.00%    100.00% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::53                 1      0.00%    100.00% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::60                 1      0.00%    100.00% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::66                 1      0.00%    100.00% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::total         422170                       # Writes before turning the bus around for reads (Count)
system.mem_ctrl.bytesReadWrQ                  5568512                       # Total number of bytes read from write queue (Byte)
system.mem_ctrl.bytesReadSys                960457664                       # Total read bytes from the system interface side (Byte)
system.mem_ctrl.bytesWrittenSys             437348864                       # Total written bytes from the system interface side (Byte)
system.mem_ctrl.avgRdBWSys               2134520447.30272651                       # Average system read bandwidth in Byte/s ((Byte/Second))
system.mem_ctrl.avgWrBWSys               971963812.46494925                       # Average system write bandwidth in Byte/s ((Byte/Second))
system.mem_ctrl.totGap                   449964040040                       # Total gap between requests (Tick)
system.mem_ctrl.avgGap                       20602.06                       # Average gap between requests ((Tick/Count))
system.mem_ctrl.requestorReadBytes::cpu.inst        50048                       # Per-requestor bytes read from memory (Byte)
system.mem_ctrl.requestorReadBytes::cpu.data    954839104                       # Per-requestor bytes read from memory (Byte)
system.mem_ctrl.requestorWriteBytes::writebacks    436439104                       # Per-requestor bytes write to memory (Byte)
system.mem_ctrl.requestorReadRate::cpu.inst 111226.640538949199                       # Per-requestor bytes read from memory rate ((Byte/Second))
system.mem_ctrl.requestorReadRate::cpu.data 2122033763.449894905090                       # Per-requestor bytes read from memory rate ((Byte/Second))
system.mem_ctrl.requestorWriteRate::writebacks 969941962.471009135246                       # Per-requestor bytes write to memory rate ((Byte/Second))
system.mem_ctrl.requestorReadAccesses::cpu.inst          782                       # Per-requestor read serviced memory accesses (Count)
system.mem_ctrl.requestorReadAccesses::cpu.data     15006369                       # Per-requestor read serviced memory accesses (Count)
system.mem_ctrl.requestorWriteAccesses::writebacks      6833576                       # Per-requestor write serviced memory accesses (Count)
system.mem_ctrl.requestorReadTotalLat::cpu.inst     23159640                       # Per-requestor read total memory access latency (Tick)
system.mem_ctrl.requestorReadTotalLat::cpu.data 538769211844                       # Per-requestor read total memory access latency (Tick)
system.mem_ctrl.requestorWriteTotalLat::writebacks 25527346336154                       # Per-requestor write total memory access latency (Tick)
system.mem_ctrl.requestorReadAvgLat::cpu.inst     29615.91                       # Per-requestor read average memory access latency ((Tick/Count))
system.mem_ctrl.requestorReadAvgLat::cpu.data     35902.70                       # Per-requestor read average memory access latency ((Tick/Count))
system.mem_ctrl.requestorWriteAvgLat::writebacks   3735576.56                       # Per-requestor write average memory access latency ((Tick/Count))
system.mem_ctrl.dram.bytesRead::cpu.inst        50048                       # Number of bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesRead::cpu.data    960407616                       # Number of bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesRead::total       960457664                       # Number of bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesInstRead::cpu.inst        50048                       # Number of instructions bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesInstRead::total        50048                       # Number of instructions bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesWritten::writebacks    437348864                       # Number of bytes written to this memory (Byte)
system.mem_ctrl.dram.bytesWritten::total    437348864                       # Number of bytes written to this memory (Byte)
system.mem_ctrl.dram.numReads::cpu.inst           782                       # Number of read requests responded to by this memory (Count)
system.mem_ctrl.dram.numReads::cpu.data      15006369                       # Number of read requests responded to by this memory (Count)
system.mem_ctrl.dram.numReads::total         15007151                       # Number of read requests responded to by this memory (Count)
system.mem_ctrl.dram.numWrites::writebacks      6833576                       # Number of write requests responded to by this memory (Count)
system.mem_ctrl.dram.numWrites::total         6833576                       # Number of write requests responded to by this memory (Count)
system.mem_ctrl.dram.bwRead::cpu.inst          111227                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwRead::cpu.data      2134409221                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwRead::total         2134520447                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwInstRead::cpu.inst       111227                       # Instruction read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwInstRead::total         111227                       # Instruction read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwWrite::writebacks    971963812                       # Write bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwWrite::total         971963812                       # Write bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwTotal::writebacks    971963812                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrl.dram.bwTotal::cpu.inst         111227                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrl.dram.bwTotal::cpu.data     2134409221                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrl.dram.bwTotal::total        3106484260                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrl.dram.readBursts              14920143                       # Number of DRAM read bursts (Count)
system.mem_ctrl.dram.writeBursts              6819361                       # Number of DRAM write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::0        470462                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::1        477383                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::2        469754                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::3        469631                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::4        470914                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::5        475902                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::6        476900                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::7        467278                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::8        473160                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::9        470564                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::10       469578                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::11       467102                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::12       475147                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::13       475745                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::14       474945                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::15       471780                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::16       476166                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::17       475501                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::18       474614                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::19       469488                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::20       471790                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::21       462933                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::22       465644                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::23       451580                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::24       462049                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::25       462003                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::26       432177                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::27       408856                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::28       454258                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::29       457552                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::30       469595                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::31       469692                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::0        213968                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::1        216161                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::2        215635                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::3        213323                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::4        214472                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::5        215073                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::6        216491                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::7        213419                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::8        214109                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::9        215044                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::10       214507                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::11       212885                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::12       214599                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::13       215922                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::14       215155                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::15       214139                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::16       215361                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::17       216600                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::18       216007                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::19       213487                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::20       214294                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::21       205010                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::22       205765                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::23       201058                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::24       202579                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::25       204747                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::26       222241                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::27       205059                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::28       215012                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::29       220429                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::30       214481                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::31       212329                       # Per bank write bursts (Count)
system.mem_ctrl.dram.totQLat             277809230128                       # Total ticks spent queuing (Tick)
system.mem_ctrl.dram.totBusLat            49713916476                       # Total ticks spent in databus transfers (Tick)
system.mem_ctrl.dram.totMemAccLat        538792371484                       # Total ticks spent from burst creation until serviced by the DRAM (Tick)
system.mem_ctrl.dram.avgQLat                 18619.74                       # Average queueing delay per DRAM burst ((Tick/Count))
system.mem_ctrl.dram.avgBusLat                3332.00                       # Average bus latency per DRAM burst ((Tick/Count))
system.mem_ctrl.dram.avgMemAccLat            36111.74                       # Average memory access latency per DRAM burst ((Tick/Count))
system.mem_ctrl.dram.readRowHits             11693746                       # Number of row buffer hits during reads (Count)
system.mem_ctrl.dram.writeRowHits             5442946                       # Number of row buffer hits during writes (Count)
system.mem_ctrl.dram.readRowHitRate             78.38                       # Row buffer hit rate for reads (Ratio)
system.mem_ctrl.dram.writeRowHitRate            79.82                       # Row buffer hit rate for writes (Ratio)
system.mem_ctrl.dram.bytesPerActivate::samples      4602786                       # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::mean   302.279018                       # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::gmean   168.424747                       # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::stdev   345.525034                       # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::0-127      1927960     41.89%     41.89% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::128-255      1152483     25.04%     66.93% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::256-383       265055      5.76%     72.68% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::384-511       115167      2.50%     75.19% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::512-639       331604      7.20%     82.39% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::640-767        38569      0.84%     83.23% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::768-895        32609      0.71%     83.94% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::896-1023        30554      0.66%     84.60% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::1024-1151       708785     15.40%    100.00% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::total      4602786                       # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesRead              954889152                       # Total bytes read (Byte)
system.mem_ctrl.dram.bytesWritten           436439104                       # Total bytes written (Byte)
system.mem_ctrl.dram.avgRdBW              2122.144990                       # Average DRAM read bandwidth in MiBytes/s ((Byte/Second))
system.mem_ctrl.dram.avgWrBW               969.941962                       # Average DRAM write bandwidth in MiBytes/s ((Byte/Second))
system.mem_ctrl.dram.peakBW                  19207.00                       # Theoretical peak bandwidth in MiByte/s ((Byte/Second))
